qtr,oix,numericpubdate,terms,uniqueterms,ttr,mtld,hdd
1969Q4,3351461.8712000977,19691116.285923574,411.9951165913808,217.69136857526553,0.5794281951181277,104.87777697118179,0.8411033195721351
1970Q1,3366010.5583950933,19700215.096089955,399.48338870431894,211.528750319448,0.5789846145415265,102.76257238716923,0.8390517628564133
1970Q2,3422792.3715584744,19700514.187673654,391.2991917150796,211.41980298055066,0.5911013709646143,110.16287835528593,0.8447625776378446
1970Q3,3496636.8665125333,19700814.571306888,398.9800438062789,209.2072280360185,0.5715478609257693,97.70393563236867,0.8365033017200365
1970Q4,3438387.4805337903,19701118.574804112,402.7295543584721,214.13467189030362,0.5799629260731775,104.07463955800227,0.8411269504494584
1971Q1,3390053.524903739,19710219.677182958,411.3691466898522,217.16979257235127,0.577847189237074,103.81949577449426,0.8410216273449265
1971Q2,3521292.5819028937,19710520.306032367,398.60127513487004,215.11120647376165,0.5871784074496714,109.35294174991887,0.8439847765266768
1971Q3,3480513.9549815496,19710807.845387455,393.2610086100861,210.35276752767527,0.5809846530796378,102.51774291768224,0.8403096114871019
1971Q4,3418498.2426301106,19711118.963969428,387.81390270532575,208.40907436612883,0.5839181072100007,102.84307963903757,0.8416167585545442
1972Q1,3397541.450384567,19720220.22784012,383.85222544445844,218.96784768629428,0.6194446061299758,136.60507770476352,0.8559459983143848
1972Q2,3419043.428071592,19720511.287713632,377.05826941192305,216.53411384739604,0.6233333364438942,135.42796109860643,0.8564902608015132
1972Q3,3394915.3234303584,19720817.40522011,396.47666586480636,211.03993264373347,0.5804897475436224,100.01004319113213,0.8394469473443052
1972Q4,3390546.808126411,19721118.520613045,385.20399192111205,208.25971248663419,0.5873737545659042,104.8302767788763,0.8420424442628283
1973Q1,3432267.642655845,19730219.65607034,381.4702964716492,207.11024687182956,0.5900524955178251,106.36027742300341,0.841721672502451
1973Q2,3727653.057473955,19730512.618283976,383.6809083460143,209.24803933044598,0.5910888341346959,106.48145510077367,0.8429528726199405
1973Q3,3797339.2868079287,19730812.487491455,367.99234449760763,214.67532467532467,0.6281747175425662,136.0730721254887,0.8583780691756414
1973Q4,3579822.9712275215,19731110.919781078,356.57498045347927,213.0636434714621,0.6447587822867935,149.0116081777216,0.8662029053507565
1974Q1,3529972.687729135,19740215.088419236,340.49040327798144,210.97110200560707,0.6722167919996239,174.99451016340782,0.877556223918033
1974Q2,3452515.2556433408,19740521.408954103,370.9740406320542,211.2887509405568,0.616019331826372,124.02224302156527,0.8520614031828943
1974Q3,3578577.9179585436,19740816.468559485,377.27364570632295,207.3394878940951,0.5942838885834053,108.36599657050422,0.844463290871408
1974Q4,3398751.9715229706,19741118.817180615,377.4594084329767,209.09046570169917,0.5995970962212694,110.96945851991148,0.8458470417111861
1975Q1,3371939.62088429,19750219.62684227,379.92975854499844,207.8963624960803,0.5927417631540972,106.18126914273769,0.8419195487338528
1975Q2,3468913.2522984175,19750512.195026375,386.4177844762622,211.30444611906557,0.5936028919388874,109.30269534098059,0.8436431960019415
1975Q3,3318628.143718127,19750814.444753516,382.0788131664349,206.56900015453562,0.5860750805418945,100.32369860131165,0.8402777658925091
1975Q4,3200456.612406063,19751119.14558655,378.07998981021524,209.46465418418035,0.5973197014764777,108.60732213817124,0.8450480691136908
1976Q1,3382623.3467968437,19760217.697739735,400.63916009094555,218.5721546074629,0.5902009130181212,108.35518111512094,0.8445209344145141
1976Q2,3452113.439574859,19760515.275029525,392.0104973100643,210.94226479464638,0.58099627943524,100.29797098160367,0.8403713273819453
1976Q3,3481618.62855338,19760812.41895136,378.58761844598865,204.71408717624763,0.5833378780665778,100.55534829139083,0.8390846675682853
1976Q4,3305100.9782832176,19761118.189796966,409.9794397327165,218.95900796710356,0.5778861555219045,101.87182638202518,0.842153211387595
1977Q1,3277386.8372281506,19770213.871808726,413.04079427259217,217.62879913548562,0.570692922646906,98.19951411844566,0.837809333462549
1977Q2,3261586.8776765936,19770515.215481173,410.3530642382476,215.08749692345557,0.567645222389486,96.71839831221173,0.8350321770979895
1977Q3,3448116.1637911205,19770821.5942029,397.5427881297447,210.522659305268,0.5726307463967998,99.82285830971159,0.8377358359777972
1977Q4,3430642.096821696,19771116.944164928,400.6284206651123,216.05534421401399,0.583827536358381,106.75526981928998,0.8427724612540693
1978Q1,3431137.2918282906,19780220.928626843,400.80462891130077,213.30036203775538,0.578363316384017,103.04554919989798,0.8396683351477691
1978Q2,3208218.9751986517,19780516.002407897,398.18781603660005,211.95292559595472,0.5750210802776431,99.58019787335901,0.8378844989773332
1978Q3,3500682.6456281883,19780813.79238344,390.18222802230395,209.47763673033575,0.579525962690208,102.05408195904387,0.8389514127512552
1978Q4,3506805.923688583,19781112.93104676,385.5434369807738,209.90790410633753,0.587869293613469,106.61251742357368,0.8427180099111563
1979Q1,3421276.3305459325,19790214.920678534,389.96894038943975,211.96846254927726,0.5876305083111732,107.0642637535678,0.8436018026160201
1979Q2,3438762.3500914075,19790491.531383302,386.92443631931746,209.8162705667276,0.5858241140581848,105.96641425279594,0.8415831508881786
1979Q3,3343689.290519878,19790895.374617737,415.3067278287462,221.42018348623853,0.5752595249500031,102.56472027920722,0.8402923900354904
1979Q4,3424454.1468077432,19791113.365155704,400.34796200553086,218.93579415654682,0.5880692693797628,110.00902603329445,0.8450896440976987
1980Q1,3346608.92337963,19800217.094675925,378.4484953703704,206.36921296296296,0.5865928668104311,104.3890068758247,0.8409693034643251
1980Q2,3419821.759358943,19800516.030217763,384.8826767800343,211.57695130902863,0.5929011137746972,109.52985674627803,0.844210860516101
1980Q3,3593378.326540065,19800813.62239463,380.51181102362204,211.73633626679018,0.5989921684541095,113.92802291774838,0.8465034981238146
1980Q4,3665456.2099056602,19801117.3725292,376.02145103324347,207.74853998203054,0.5940295703952003,109.74571244822039,0.8447540307699243
1981Q1,3577053.1233120114,19810217.146884624,394.61916607438997,217.8200663349917,0.5952966568483377,113.5889890894493,0.8472662641583472
1981Q2,3412222.6424076934,19810515.37908109,397.73964145791285,218.56535676124895,0.5919111439219629,113.17642189756982,0.8469240798946561
1981Q3,3574564.8485324313,19810814.10339413,371.1579900954222,210.03273342191085,0.6097556944830295,120.70385291869205,0.8506425373846035
1981Q4,3553484.6316732354,19811118.58855846,388.20100322465066,214.05350531470202,0.5957891567000522,112.84104658907174,0.8463742037406423
1982Q1,3531453.096955224,19820220.760119405,391.0568358208955,213.94423880597014,0.5927951934046807,111.40922068672376,0.845820274042
1982Q2,3325432.0955890957,19820515.10904411,403.9095589095589,220.52474552474553,0.5911207994273112,111.3888856308647,0.8466131809139081
1982Q3,3588644.7365690996,19820814.38989749,378.14585649005807,212.3707546004693,0.6074993700827052,120.25515365583784,0.8502552787346871
1982Q4,3537155.8007242274,19821114.905850403,393.19044924748215,217.57768473463844,0.5980367385203628,114.46821836397436,0.8492797402645658
1983Q1,3432351.692,19830215.184848484,397.6910303030303,218.64630303030302,0.5953385205341006,114.02208595245004,0.8472326494105596
1983Q2,3665024.950892322,19830515.063241106,410.2619475386274,221.56641513953767,0.5869212051588054,108.22086207043266,0.8455272901060737
1983Q3,3590718.664516129,19830811.644105572,403.24375366568916,217.1758357771261,0.586279881069493,108.99624536485341,0.8441775020477106
1983Q4,3437306.6623714534,19831116.08016355,419.4163052905464,228.64936191302192,0.5921578231924879,114.69094862687977,0.8488516283948387
1984Q1,3936081.416604524,19840215.435495898,413.7500621426796,225.87596321153367,0.5933685470821795,115.29591833939112,0.8495245026543391
1984Q2,3888590.94326585,19840521.872226935,392.52879136865073,219.44720572190568,0.6082974325137435,124.78477338001946,0.8534587523271532
1984Q3,3893394.4355776347,19840815.613782898,388.2292569495825,211.67741253567277,0.5918996912355539,111.64157121000919,0.84390277544306
1984Q4,3868513.8944645007,19841113.36847172,419.77412755716006,225.6509025270758,0.5882921102806921,111.60520539574051,0.846747642931929
1985Q1,3848203.525009402,19850215.211483013,407.60699511094396,228.09652751661025,0.6106236026592392,129.92018248174122,0.8552756675952825
1985Q2,3864500.403383214,19850514.858555626,416.2972023422251,229.66480156148342,0.598819289337328,121.66900412103855,0.8516637890793356
1985Q3,3927347.503915191,19850814.907842427,409.5514998192989,221.97289483194797,0.5864944784896949,112.37083615891022,0.8461031015919512
1985Q4,3853133.1488110456,19851113.926361546,396.92738430069033,219.8818716440808,0.6021144804141886,121.62365610246316,0.8511068751918142
1986Q1,3832363.7115503396,19860218.289561458,401.6623841877702,218.12983323038912,0.5897220553045606,113.05399898604753,0.8465611317208428
1986Q2,3815571.438306157,19860522.63835483,396.41567291311753,213.1306887320516,0.5825036858860234,106.7200720443007,0.8423673052426688
1986Q3,3848290.1636425494,19860814.94715355,402.2056021773645,215.1392606033114,0.5810239166541555,106.97884619066902,0.8415215400742634
1986Q4,3922178.8049697937,19861118.984953836,410.5652570386413,217.86196284053347,0.5796672983001857,107.21027493562195,0.842026579482051
1987Q1,3854888.051857501,19870214.092384793,417.33162653883863,219.3787994334895,0.574714390244113,105.57826483874862,0.840248763927154
1987Q2,3890030.7720156554,19870513.991737336,425.66427484235703,221.36040443574691,0.5702337669955015,103.82222359195922,0.839822978550632
1987Q3,3929144.3263575872,19870812.589182228,407.34857265507617,217.5231809401159,0.5816665317095483,110.68410559088758,0.8418522306871776
1987Q4,3925241.198623402,19871116.59764012,395.9029498525074,216.0928220255654,0.5941351704551608,119.83035600001122,0.8469353996111356
1988Q1,3849244.3893398847,19880214.502777185,418.87417218543044,219.30655842768638,0.5694584893151055,104.18323584152373,0.8386045887524461
1988Q2,3860119.2119369367,19880515.905518018,416.9875,219.87060810810812,0.5724144682827282,107.24549853958543,0.8405725536328036
1988Q3,3740536.098620454,19880811.111275796,407.3397560141375,215.14718960209782,0.5728636856883924,105.46294548431578,0.8382132224930189
1988Q4,3845375.813620912,19881120.001289416,416.3613878794983,222.5698042433478,0.5827914131183721,112.2913986643785,0.8433739860683114
1989Q1,3850777.598537005,19890219.244298622,420.2165447504303,223.5506669535284,0.5758839046367922,111.27452383894104,0.8417545177401548
1989Q2,3888541.9004392386,19890516.34783518,413.3296381510144,221.03628947918847,0.5785591403111802,112.51018772567973,0.8418330389650448
1989Q3,3927505.035424992,19890815.73820067,422.19980559455666,224.61637325845123,0.5777924178044481,113.31342314631678,0.8421742771040039
1989Q4,3858065.081256656,19891115.76198083,414.6072417465389,224.30223642172524,0.5874693454572176,118.20768232637842,0.8452975331379731
1990Q1,3853456.7576902886,19900218.152125984,414.8597375328084,222.47160104986875,0.5790487490419812,114.31279010445415,0.8419108446211342
1990Q2,3974869.5527038444,19900516.79626109,434.8252006759611,228.819391634981,0.5698225875691086,111.25092392807055,0.8402830148828011
1990Q3,3731611.8142478657,19900814.256893337,432.5385143754293,226.34854283191052,0.5657605452683462,109.43497490815462,0.8393104900352149
1990Q4,3876680.959243946,19901119.21264028,443.60267769245917,230.99556999409333,0.5648881346173957,107.47865697495274,0.8396182576000313
1991Q1,3805944.052636979,19910215.083316233,452.14128873383953,235.9511594500308,0.5666346191593046,111.05069045839674,0.8410753703995042
1991Q2,3727915.565000509,19910515.056296445,456.6722997047745,238.03970273847094,0.5666198647186674,112.32900263947019,0.8417963538945409
1991Q3,3756579.2285598293,19910814.284075916,435.2378970871816,234.1720288237085,0.5842468870525125,123.94510350963053,0.8461478996576994
1991Q4,3814755.3708294597,19911114.58227456,443.84505732878836,234.09720070240678,0.5748483943476349,114.33578135732621,0.8431785284213894
1992Q1,3765659.8635658915,19920216.81250646,437.7157622739018,229.72713178294575,0.5710262673163679,109.94550783907773,0.8411884800139613
1992Q2,3872115.7306924453,19920516.373752233,435.29683723862564,229.45560575811706,0.5727801276211056,111.0468224358255,0.8414362334292498
1992Q3,3798338.147583489,19920811.5369218,429.10060153495124,227.6152250570421,0.5727074312154302,111.5693718222241,0.841442667830484
1992Q4,3754304.9495131243,19921117.026883997,436.74566045723964,230.5320702794242,0.5729421796560905,110.1360585792967,0.8423165533756599
1993Q1,3378819.9394665216,19930218.75111595,445.76995100707677,233.913228089276,0.5681196430706064,108.08762390584468,0.8419159621319583
1993Q2,3516447.6951498855,19930515.739866547,430.3569365601036,225.5675729509013,0.5678238587820174,105.26170125259983,0.839917670183313
1993Q3,3410028.744827586,19930811.03678161,434.319644723093,228.20397074190177,0.5686093298205999,106.83131575155355,0.839943084363854
1993Q4,3432570.9296703297,19931119.738351647,429.6065934065934,226.380989010989,0.5698623424090422,105.08741425414256,0.8393462018628709
1994Q1,3515522.202377196,19940217.867255706,432.80561691385293,228.28421163353318,0.5689093656652601,106.88397088519798,0.8410351341051922
1994Q2,3482065.845886916,19940516.31455399,431.1640130638906,226.24341702388242,0.5667964710503933,104.0471275069032,0.8400975370350343
1994Q3,3366002.0282083075,19940813.204691052,431.8250671626369,227.97179169249844,0.5692215007370732,107.38513081943864,0.8423574725766023
1994Q4,3463178.3957497994,19941117.016740177,436.19587008821173,230.87870890136327,0.5711688246078234,109.0646316903216,0.8446558957455232
1995Q1,3499244.920869738,19950219.619539317,450.3695393169182,237.69469817315328,0.5689955528561772,110.4776553757891,0.8467250032444577
1995Q2,3479294.4409955,19950516.12305997,446.1955184130774,236.39820001836716,0.5689401200525125,111.5529889208763,0.8473987456128165
1995Q3,3640359.492751061,19950817.672294907,448.6806930693069,237.43909123055164,0.5673988660126608,111.66880900501492,0.848004302466065
1995Q4,3651713.5493222275,19951115.620937448,448.94577821329415,238.33537481626652,0.5684374551644029,113.49199554940375,0.8496055690325012
1996Q1,3469936.3118444406,19960215.688316926,442.1798450863321,235.25141197353557,0.5694406556133641,114.97259736746803,0.8487075663466676
1996Q2,3535309.1510224193,19960515.16629712,448.16112342941614,237.62191015849552,0.5678779486054554,112.70880462167831,0.8480872904345133
1996Q3,3596915.093555748,19960811.1603588,443.8496341175545,237.00369816665355,0.5702341304891172,113.66739712051034,0.8491420040639999
1996Q4,3704826.3409179766,19961112.88998358,442.18789584799435,236.45812807881774,0.570445436997506,111.39114189709412,0.84888564244082
1997Q1,3678942.105171844,19970216.470918704,435.26429279577,233.57576007931263,0.5718594623064417,113.38426962418511,0.8487357809871741
1997Q2,3787680.9759673155,19970518.506128334,432.72666826884563,231.32380036850117,0.569600662312193,112.6091388775727,0.8473731366530202
1997Q3,3815822.548593156,19970814.602205325,431.23041825095055,232.18053231939163,0.5735120807106446,115.28336858790736,0.8487004481537056
1997Q4,3717925.4245242216,19971115.990989044,423.99567474048445,228.57425028835064,0.5716240862528884,113.09371811355567,0.8483503606762112
1998Q1,3677286.6009246144,19980215.694579076,433.6352993811051,231.76772798449034,0.5706887408502982,112.48148981598699,0.8495909679143042
1998Q2,3825576.6776959854,19980516.107991196,435.9112089246414,233.66077255824544,0.5711299487856911,113.48876067756507,0.8491716296823746
1998Q3,3694690.5472279997,19980816.495947786,432.50935953525067,232.5002510220182,0.5720909954635927,113.54366220379524,0.8489151105103413
1998Q4,3742882.4873366314,19981116.597135052,440.45669349479437,237.01498929336188,0.5713972558496231,115.24950098961286,0.8509956069168366
1999Q1,3810391.0564850457,19990216.17722831,439.61385845424934,238.47978975421972,0.5755787087679861,120.38063455145969,0.8535699295698462
1999Q2,3829483.94029002,19990518.468510095,428.49829400056865,232.7753767415411,0.5772686791792354,120.86079207665057,0.8545094191643928
1999Q3,3934824.4109860114,19990815.21453429,422.2587512794268,230.43978164448993,0.5791230335873446,118.27674977416302,0.8532943526412966
1999Q4,3866301.105168849,19991115.99965541,430.77146795313575,234.62674017918675,0.577429064609303,119.0537988834637,0.8544234781385507
2000Q1,3928175.760455212,20000215.167772114,422.3171821545765,230.96620819660686,0.5805148619025685,118.7670589643389,0.8548579822605197
2000Q2,3880938.515956679,20000515.690252706,425.51660649819496,232.87003610108303,0.5810278263792046,121.03025885823575,0.8564872242998663
2000Q3,3944604.893808872,20000809.00684325,419.41582803316965,230.565896465663,0.5836864493336567,123.2929388319088,0.8562934195216807
2000Q4,3872957.994536452,20001114.906351373,411.15110124637187,226.92846166979683,0.5879592454705186,124.43308488156032,0.8575734787817931
2001Q1,3815917.778526316,20010215.60522105,414.87225263157893,227.97246315789474,0.5861037351069461,121.31927830370955,0.8575014612426691
2001Q2,3868357.007734722,20010516.132256087,410.19635472507275,226.1756777454434,0.5866066042740611,122.5846861363428,0.857155620058154
2001Q3,3740911.2364114793,20010815.106487952,418.1936518378423,230.94112326288956,0.5876878394649474,125.62671263108163,0.8590043468711881
2001Q4,3906617.1182273976,20011114.620572537,418.59566553453016,231.5736697396086,0.5879679246557459,125.7537042112307,0.859528274152218
2002Q1,3748007.8243645327,20020214.02006291,404.4833800901131,224.4952818158633,0.5902668927074024,125.30024105005857,0.8588075964464096
2002Q2,3768763.5417192285,20020516.25301856,385.74725175707334,216.75455036943595,0.5980021044004348,125.64909989375812,0.8602156303997709
2002Q3,3747744.1294393367,20020814.14494321,375.1075356048314,211.47566252028125,0.6011840666593702,124.1120414049806,0.8598647079282447
2002Q4,3713281.988290807,20021114.8832576,376.7927298147501,213.10634393568682,0.6028075713570628,127.24493967289649,0.8610008492601413
2003Q1,3724369.1881873007,20030217.47862717,371.1912025540972,209.67373181979426,0.6006760323007903,123.87148908428047,0.8598311939022403
2003Q2,3713522.102825057,20030516.573083,372.1297596069486,210.34576241445868,0.6003861721080553,124.66949549818516,0.8601528220416005
2003Q3,3729064.5441230657,20030813.939019896,363.03325350036846,206.62251289609432,0.6043132489357786,126.34114009370423,0.8602704559488668
2003Q4,3735122.1089614895,20031116.44022632,359.6461945610513,206.91558678590982,0.6096124418320915,130.20638268317757,0.8617967970755067
2004Q1,3613229.2180240443,20040217.7647112,340.76778450691495,196.6895959504655,0.6046697952282805,121.2556366515936,0.8596137621086921
2004Q2,3660364.8432789776,20040513.864081092,344.9633318642574,200.65050683120316,0.6091779242948082,126.46614206502294,0.8620612087070233
2004Q3,3608820.805699255,20040813.335992984,351.5914949583516,199.3735203857957,0.5980789013837663,117.15574636651074,0.857800193271114
2004Q4,3621507.854507686,20041113.55122559,354.37756543415037,197.44902368093062,0.5884691458572993,110.65606467865263,0.8540598608705254
2005Q1,3614347.6732310317,20050218.782097187,355.72037510656435,197.5765558397272,0.5862952358493841,109.70442725810167,0.8532963591802812
2005Q2,3599578.907961058,20050524.833390873,361.6744459020921,199.5857211903611,0.5831864774831426,107.95074729738903,0.8530246613209335
2005Q3,3601438.5055417703,20050815.452164322,362.90068927488284,199.91458505652054,0.579109737998091,107.06271594077054,0.8525491736507724
2005Q4,3628230.573948514,20051113.381952483,365.9064549914558,200.95975966043767,0.5796818007877904,107.37083032564311,0.852964727202753
2006Q1,3626796.965062968,20060213.647669896,356.38674482038186,196.370727177761,0.5801123985966204,106.38214938341238,0.851881452732794
2006Q2,3533117.323780883,20060511.707588892,368.5153605755056,201.98873754348725,0.5770360659973357,107.36090238712674,0.8533791867834247
2006Q3,3595334.7175410707,20060816.057940293,365.827768945416,200.01283636577753,0.5759479237361324,106.0533036506409,0.8524073778185485
2006Q4,3563343.7601918466,20061115.780215826,369.49112709832133,200.9478417266187,0.5742617190290095,105.10643845846336,0.8520395254665185
2007Q1,3601872.5892425086,20070217.681245733,383.6550034121223,206.34741609280974,0.5696017081222106,103.73946827549354,0.8512126028397903
2007Q2,3539336.246655032,20070516.497789413,384.474520069808,205.4178010471204,0.5672217086668552,102.52908584641162,0.8501812468149887
2007Q3,3547874.6425767723,20070813.521126762,385.7960632648349,206.84380050796582,0.5691348244127188,103.65206083967438,0.850796660442122
2007Q4,3531335.084064038,20071116.052384455,382.63749505006507,205.21100865531483,0.5699147309427898,104.01598119122993,0.8512466517248919
2008Q1,3587800.8308163835,20080216.098021735,372.22340484814714,201.100362217888,0.5729224829896963,104.06718510615022,0.8511809024307059
2008Q2,3604696.3792919316,20080514.80968655,368.8839643295776,198.4032680087574,0.5703376694184933,102.61414943764584,0.8498055182296809
2008Q3,3585517.5256780474,20080812.810203273,372.02242228639375,200.8990430892928,0.5709741824189829,104.12021167733893,0.8507686516993284
2008Q4,3616010.278034415,20081109.82503753,370.65723524656426,200.62247372675827,0.5717134459734373,104.39560093889862,0.8508297871312952
